Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
4,479999071,36322,1722344736,32.933971,968.48468,23.349869,5684.846191,9,1,1,0,0,acetone
5,480020830,36337,1722344736,32.827705,969.172058,24.091585,5684.846191,9,1,1,0,0,acetone
6,480008288,36352,1722344736,32.699425,969.467651,23.966709,5684.846191,9,1,1,0,0,acetone
7,480006511,36509,1722344736,32.749855,969.087341,23.578789,5684.846191,9,1,1,0,0,acetone
2,480026197,36917,1722344736,32.398922,968.464355,23.721067,6993.006836,0,1,1,0,0,acetone
1,479990353,37056,1722344736,32.454708,968.806213,24.358049,6175.22168,0,1,1,0,0,acetone
2,480026197,37200,1722344737,31.965631,968.553589,23.603985,53222.453125,1,1,1,0,0,acetone
0,480007249,37212,1722344737,32.166824,968.40271,24.836681,5684.846191,0,1,1,0,0,acetone
3,479999824,37216,1722344737,32.592281,968.743835,23.489298,5684.846191,0,1,1,0,0,acetone
4,479999071,37221,1722344737,33.046329,968.502136,23.19739,5684.846191,0,1,1,0,0,acetone
5,480020830,37225,1722344737,32.945538,969.170776,23.971916,5684.846191,0,1,1,0,0,acetone
6,480008288,37229,1722344737,32.820328,969.511597,23.782331,5684.846191,0,1,1,0,0,acetone
7,480006511,37234,1722344737,32.858398,969.0802,23.442102,5684.846191,0,1,1,0,0,acetone
1,479990353,37336,1722344737,31.957479,968.819092,24.229778,57296.328125,1,1,1,0,0,acetone
0,480007249,37352,1722344737,31.69772,968.402222,24.741892,52308.949219,1,1,1,0,0,acetone
3,479999824,37496,1722344737,32.138157,968.771912,23.355064,19583.84375,1,1,1,0,0,acetone
4,479999071,37501,1722344737,32.576935,968.507385,23.195715,31295.84375,1,1,1,0,0,acetone
5,480020830,37505,1722344737,32.458851,969.163757,23.829151,17410.228516,1,1,1,0,0,acetone
6,480008288,37509,1722344737,32.283806,969.545776,23.65728,10568.03125,1,1,1,0,0,acetone
