Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
0,480007249,22982,1722344722,30.992817,980.565002,26.898077,70329.671875,5,1,1,0,0,redidlo
1,479990353,22987,1722344722,31.206623,980.879089,26.585962,73732.71875,5,1,1,0,0,redidlo
2,480026197,22991,1722344722,31.146368,980.589417,25.952728,92119.46875,5,1,1,0,0,redidlo
3,479999824,22995,1722344722,31.333572,980.81543,25.653103,36739.378906,5,1,1,0,0,redidlo
4,479999071,22999,1722344722,31.543278,980.758362,25.824755,44153.15625,5,1,1,0,0,redidlo
5,480020830,23004,1722344722,31.454748,981.251709,26.481958,32000.0,5,1,1,0,0,redidlo
6,480008288,23008,1722344722,31.230921,981.322815,26.430336,11224.131836,5,1,1,0,0,redidlo
7,480006511,23013,1722344722,31.326441,981.076355,26.219934,18545.349609,5,1,1,0,0,redidlo
2,480026197,23550,1722344723,31.270874,980.594666,25.85405,92119.46875,6,1,1,0,0,redidlo
0,480007249,23682,1722344723,31.115734,980.583435,26.804302,69189.1875,6,1,1,0,0,redidlo
1,479990353,23687,1722344723,31.342228,980.899597,26.536945,72789.3125,6,1,1,0,0,redidlo
3,479999824,23695,1722344723,31.466846,980.824036,25.560616,36456.851562,6,1,1,0,0,redidlo
4,479999071,23699,1722344723,31.66312,980.756714,25.719948,43656.207031,6,1,1,0,0,redidlo
5,480020830,23704,1722344723,31.575138,981.248047,26.382977,32217.46875,6,1,1,0,0,redidlo
6,480008288,23708,1722344723,31.361898,981.331482,26.358978,11319.419922,6,1,1,0,0,redidlo
7,480006511,23713,1722344723,31.459652,981.059753,26.094357,18497.109375,6,1,1,0,0,redidlo
2,480026197,24250,1722344724,31.731556,980.559814,25.770821,29277.21875,7,1,1,0,0,redidlo
0,480007249,24382,1722344724,31.56226,980.595032,26.731157,18642.585938,7,1,1,0,0,redidlo
1,479990353,24387,1722344724,31.831919,980.881409,26.456377,20846.90625,7,1,1,0,0,redidlo
3,479999824,24395,1722344724,31.923435,980.834534,25.498623,10992.786133,7,1,1,0,0,redidlo
4,479999071,24399,1722344724,32.16497,980.769592,25.639532,13473.68457,7,1,1,0,0,redidlo
5,480020830,24404,1722344724,32.074627,981.231018,26.30337,10282.776367,7,1,1,0,0,redidlo
6,480008288,24408,1722344724,31.863153,981.368408,26.317095,5684.846191,7,1,1,0,0,redidlo
7,480006511,24413,1722344724,31.935766,981.072266,26.012192,6661.115723,7,1,1,0,0,redidlo
1,479990353,24946,1722344724,32.065464,980.880188,26.311749,22401.119141,8,1,1,0,0,redidlo
2,480026197,24950,1722344724,31.970612,980.58551,25.653969,32241.814453,8,1,1,0,0,redidlo
0,480007249,25082,1722344724,31.77298,980.580688,26.589886,20806.242188,8,1,1,0,0,redidlo
3,479999824,25095,1722344724,32.16037,980.806091,25.376261,12546.55957,8,1,1,0,0,redidlo
4,479999071,25099,1722344724,32.407154,980.783875,25.495329,14314.470703,8,1,1,0,0,redidlo
5,480020830,25104,1722344724,32.310284,981.224365,26.191837,10759.918945,8,1,1,0,0,redidlo
6,480008288,25108,1722344724,32.104965,981.378601,26.178167,5684.846191,8,1,1,0,0,redidlo
7,480006511,25113,1722344724,32.160255,981.05365,25.888365,6924.908203,8,1,1,0,0,redidlo
0,480007249,25653,1722344725,31.908442,980.599304,26.469881,22566.996094,9,1,1,0,0,redidlo
1,479990353,25668,1722344725,32.221161,980.861694,26.160961,24155.501953,9,1,1,0,0,redidlo
2,480026197,25683,1722344725,32.122513,980.58606,25.508673,34877.382812,9,1,1,0,0,redidlo
3,479999824,25838,1722344725,32.325729,980.832886,25.232164,13611.229492,9,1,1,0,0,redidlo
4,479999071,25853,1722344725,32.559456,980.770691,25.360474,15019.948242,9,1,1,0,0,redidlo
5,480020830,25869,1722344725,32.471657,981.245422,26.058126,11142.061523,9,1,1,0,0,redidlo
6,480008288,25884,1722344725,32.240986,981.381714,26.019979,5684.846191,9,1,1,0,0,redidlo
7,480006511,25899,1722344725,32.30827,981.068359,25.753113,7057.785645,9,1,1,0,0,redidlo
1,479990353,26464,1722344726,32.349236,980.874817,25.975468,25406.908203,0,1,1,0,0,redidlo
2,480026197,26468,1722344726,32.259472,980.598938,25.302771,36834.53125,0,1,1,0,0,redidlo
0,480007249,26603,1722344726,32.023838,980.594482,26.239397,24758.220703,0,1,1,0,0,redidlo
3,479999824,26612,1722344726,32.343006,980.829956,25.022755,14304.873047,0,1,1,0,0,redidlo
4,479999071,26616,1722344726,32.634361,980.739014,25.149162,15625.0,0,1,1,0,0,redidlo
5,480020830,26621,1722344726,32.520329,981.247864,25.839687,11247.802734,0,1,1,0,0,redidlo
6,480008288,26625,1722344726,32.366928,981.365662,25.823002,5684.846191,0,1,1,0,0,redidlo
1,479990353,26747,1722344726,31.889675,980.940674,25.852417,436115.84375,1,1,1,0,0,redidlo
2,480026197,26752,1722344726,31.828671,980.625854,25.199318,673684.1875,1,1,1,0,0,redidlo
7,480006511,26769,1722344726,32.453819,981.110657,25.509064,7215.33252,0,1,1,0,0,redidlo
0,480007249,26883,1722344726,31.612431,980.657349,26.190392,726756.5625,1,1,1,0,0,redidlo
3,479999824,26895,1722344726,31.957989,980.883484,24.917826,313629.40625,1,1,1,0,0,redidlo
4,479999071,26899,1722344726,32.187439,980.813782,25.044388,279247.34375,1,1,1,0,0,redidlo
5,480020830,26904,1722344726,32.051575,981.28656,25.721682,132780.078125,1,1,1,0,0,redidlo
6,480008288,26908,1722344726,31.84552,981.389771,25.689711,52958.210938,1,1,1,0,0,redidlo
7,480006511,27052,1722344726,31.977703,981.112061,25.374451,68577.554688,1,1,1,0,0,redidlo
0,480007249,28143,1722344727,30.782099,980.591125,25.913385,699214.75,2,1,1,0,0,redidlo
1,479990353,28148,1722344727,30.985632,980.918945,25.554724,433072.53125,2,1,1,0,0,redidlo
2,480026197,28152,1722344727,30.964588,980.609497,24.901714,664503.5625,2,1,1,0,0,redidlo
3,479999824,28295,1722344728,31.148468,980.882263,24.641422,301176.46875,2,1,1,0,0,redidlo
4,479999071,28299,1722344728,31.293604,980.776123,24.744148,271042.875,2,1,1,0,0,redidlo
5,480020830,28304,1722344728,31.244709,981.300842,25.443066,131958.765625,2,1,1,0,0,redidlo
6,480008288,28308,1722344728,30.953846,981.339417,25.409212,51302.605469,2,1,1,0,0,redidlo
7,480006511,28452,1722344728,31.119221,981.08905,25.081392,68357.8125,2,1,1,0,0,redidlo
0,480007249,32343,1722344732,30.72942,980.588806,25.828043,659368.9375,3,1,1,0,0,redidlo
1,479990353,32347,1722344732,30.857563,980.903503,25.523237,431430.375,3,1,1,0,0,redidlo
2,480026197,32352,1722344732,30.845058,980.61554,24.833548,654940.8125,3,1,1,0,0,redidlo
3,479999824,32495,1722344732,30.990515,980.853882,24.59201,280855.71875,3,1,1,0,0,redidlo
4,479999071,32499,1722344732,31.126322,980.751709,24.69383,258912.765625,3,1,1,0,0,redidlo
5,480020830,32504,1722344732,31.119196,981.29657,25.358007,129554.65625,3,1,1,0,0,redidlo
6,480008288,32508,1722344732,30.837978,981.365906,25.335424,48836.320312,3,1,1,0,0,redidlo
7,480006511,32652,1722344732,31.010677,981.084045,24.91131,68085.109375,3,1,1,0,0,redidlo
0,480007249,33043,1722344732,31.394186,980.563721,25.901659,102359.054688,4,1,1,0,0,redidlo
1,479990353,33048,1722344732,31.548147,980.861633,25.587498,90844.570312,4,1,1,0,0,redidlo
2,480026197,33052,1722344732,31.50495,980.598572,24.92111,123284.375,4,1,1,0,0,redidlo
3,479999824,33196,1722344733,31.639608,980.829285,24.651451,50127.277344,4,1,1,0,0,redidlo
4,479999071,33200,1722344733,31.807932,980.762268,24.766785,53355.566406,4,1,1,0,0,redidlo
5,480020830,33205,1722344733,31.772373,981.254822,25.440706,34735.414062,4,1,1,0,0,redidlo
6,480008288,33209,1722344733,31.555851,981.322144,25.406876,12487.804688,4,1,1,0,0,redidlo
7,480006511,33214,1722344733,31.686609,981.073242,24.94639,19674.146484,4,1,1,0,0,redidlo
2,480026197,33611,1722344733,31.751476,980.57312,24.88596,122664.109375,5,1,1,0,0,redidlo
0,480007249,33743,1722344733,31.622463,980.609253,25.952145,100372.476562,5,1,1,0,0,redidlo
1,479990353,33748,1722344733,31.79425,980.90387,25.563353,90459.367188,5,1,1,0,0,redidlo
3,479999824,33896,1722344733,31.876541,980.849121,24.637024,49259.1875,5,1,1,0,0,redidlo
4,479999071,33901,1722344733,32.067593,980.767761,24.764839,52827.074219,5,1,1,0,0,redidlo
5,480020830,33905,1722344733,32.002907,981.265991,25.420799,34991.796875,5,1,1,0,0,redidlo
6,480008288,33909,1722344733,31.8027,981.371765,25.398855,12539.18457,5,1,1,0,0,redidlo
7,480006511,33913,1722344733,31.923431,981.090271,24.975227,19692.308594,5,1,1,0,0,redidlo
2,480026197,34312,1722344734,31.873495,980.584717,24.819799,121269.539062,6,1,1,0,0,redidlo
0,480007249,34443,1722344734,31.727823,980.597778,25.786795,98746.382812,6,1,1,0,0,redidlo
1,479990353,34448,1722344734,31.907257,980.889526,25.485592,90172.59375,6,1,1,0,0,redidlo
3,479999824,34596,1722344734,32.009819,980.837769,24.577135,48558.421875,6,1,1,0,0,redidlo
4,479999071,34601,1722344734,32.202419,980.773193,24.683224,52212.929688,6,1,1,0,0,redidlo
5,480020830,34605,1722344734,32.123295,981.229736,25.354591,34991.796875,6,1,1,0,0,redidlo
6,480008288,34609,1722344734,31.918568,981.3703,25.33737,12546.55957,6,1,1,0,0,redidlo
7,480006511,34614,1722344734,32.036911,981.102539,24.881222,19783.617188,6,1,1,0,0,redidlo
2,480026197,35012,1722344734,32.321728,980.574219,24.799938,34650.785156,7,1,1,0,0,redidlo
0,480007249,35143,1722344734,32.171841,980.620361,25.740206,23477.623047,7,1,1,0,0,redidlo
1,479990353,35148,1722344734,32.40197,980.867554,25.448273,24073.726562,7,1,1,0,0,redidlo
3,479999824,35296,1722344735,32.456535,980.815613,24.535456,13542.107422,7,1,1,0,0,redidlo
4,479999071,35301,1722344735,32.679302,980.748047,24.681517,15009.380859,7,1,1,0,0,redidlo
5,480020830,35305,1722344735,32.612541,981.244812,25.365511,11038.289062,7,1,1,0,0,redidlo
6,480008288,35309,1722344735,32.414787,981.361755,25.299837,5684.846191,7,1,1,0,0,redidlo
