Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
5,480020830,289017,1722344988,35.632607,987.009094,17.660315,15245.354492,2,1,1,0,0,softasept
2,480026197,291497,1722344991,34.89164,986.425842,17.725721,18906.943359,3,1,1,0,0,softasept
0,480007249,291653,1722344991,34.442139,986.449585,19.050682,35995.5,3,1,1,0,0,softasept
1,479990353,291797,1722344991,34.333153,986.732239,18.992546,25775.271484,3,1,1,0,0,softasept
2,480026197,292197,1722344992,35.54409,986.387146,17.891985,7789.678711,4,1,1,0,0,softasept
0,480007249,292353,1722344992,35.089371,986.437866,19.053997,10631.229492,4,1,1,0,0,softasept
1,479990353,292357,1722344992,35.021252,986.713501,19.081253,9240.542969,4,1,1,0,0,softasept
2,480026197,292897,1722344992,35.765724,986.387634,17.894583,7617.233887,5,1,1,0,0,softasept
0,480007249,293053,1722344992,35.297588,986.47522,19.108349,10352.636719,5,1,1,0,0,softasept
1,479990353,293057,1722344992,35.244759,986.695129,19.094994,9106.431641,5,1,1,0,0,softasept
6,480008288,293062,1722344992,34.558384,987.061646,18.099636,6439.927734,3,1,1,0,0,softasept
4,479999071,293066,1722344992,35.061256,986.509644,17.503954,19838.810547,3,1,1,0,0,softasept
7,480006511,293070,1722344992,34.797436,986.873413,17.619312,14538.845703,3,1,1,0,0,softasept
3,479999824,293214,1722344993,34.798771,986.661621,17.771729,5872.637207,3,1,1,0,0,softasept
5,480020830,293219,1722344993,35.327778,986.988037,17.935049,14499.320312,3,1,1,0,0,softasept
2,480026197,293597,1722344993,35.867825,986.390198,17.905687,7579.346191,6,1,1,0,0,softasept
0,480007249,293613,1722344993,35.380379,986.458984,19.061485,10088.272461,6,1,1,0,0,softasept
1,479990353,293757,1722344993,35.342705,986.73175,19.0595,9029.345703,6,1,1,0,0,softasept
6,480008288,293761,1722344993,35.293919,987.066101,18.323715,5684.846191,4,1,1,0,0,softasept
4,479999071,293766,1722344993,35.74789,986.51062,17.610125,6956.521973,4,1,1,0,0,softasept
7,480006511,293770,1722344993,35.475861,986.868408,17.637587,5808.676758,4,1,1,0,0,softasept
3,479999824,293914,1722344993,35.455299,986.659485,17.866234,5684.846191,4,1,1,0,0,softasept
5,480020830,293918,1722344993,35.991226,986.961853,17.978933,5954.596191,4,1,1,0,0,softasept
2,480026197,294297,1722344994,36.308609,986.443237,17.905642,5684.846191,7,1,1,0,0,softasept
0,480007249,294313,1722344994,35.816887,986.488037,19.077972,5684.846191,7,1,1,0,0,softasept
1,479990353,294457,1722344994,35.827393,986.742188,19.094549,5684.846191,7,1,1,0,0,softasept
6,480008288,294462,1722344994,35.513069,987.059448,18.274612,5684.846191,5,1,1,0,0,softasept
4,479999071,294466,1722344994,35.992584,986.510376,17.634508,6707.189453,5,1,1,0,0,softasept
7,480006511,294470,1722344994,35.690495,986.868469,17.758141,5690.912109,5,1,1,0,0,softasept
3,479999824,294614,1722344994,35.684837,986.653076,17.900177,5684.846191,5,1,1,0,0,softasept
5,480020830,294618,1722344994,36.211525,987.008118,17.996994,5764.727051,5,1,1,0,0,softasept
2,480026197,294857,1722344994,36.515301,986.459534,17.871284,5684.846191,8,1,1,0,0,softasept
0,480007249,295013,1722344994,36.002529,986.515503,19.0322,5684.846191,8,1,1,0,0,softasept
1,479990353,295157,1722344995,36.045879,986.741455,19.056059,5684.846191,8,1,1,0,0,softasept
6,480008288,295161,1722344995,35.623905,987.079224,18.286364,5684.846191,6,1,1,0,0,softasept
4,479999071,295166,1722344995,36.094955,986.507385,17.640404,6479.044434,6,1,1,0,0,softasept
7,480006511,295170,1722344995,35.791641,986.883179,17.74852,5684.846191,6,1,1,0,0,softasept
3,479999824,295314,1722344995,35.793438,986.653564,17.885895,5684.846191,6,1,1,0,0,softasept
5,480020830,295318,1722344995,36.301182,986.987854,17.991962,5684.846191,6,1,1,0,0,softasept
2,480026197,295568,1722344995,36.617405,986.463562,17.815321,5684.846191,9,1,1,0,0,softasept
0,480007249,295724,1722344995,36.090336,986.46936,18.995996,5684.846191,9,1,1,0,0,softasept
6,480008288,295729,1722344995,36.087395,987.078735,18.246553,5684.846191,7,1,1,0,0,softasept
1,479990353,295879,1722344995,36.146336,986.737488,19.010275,5684.846191,9,1,1,0,0,softasept
4,479999071,295884,1722344995,36.586842,986.511475,17.627466,5684.846191,7,1,1,0,0,softasept
7,480006511,295889,1722344995,36.252975,986.913025,17.888906,5684.846191,7,1,1,0,0,softasept
3,479999824,296028,1722344995,36.254986,986.647705,17.89735,5684.846191,7,1,1,0,0,softasept
5,480020830,296034,1722344995,36.813503,987.034485,18.032421,5684.846191,7,1,1,0,0,softasept
6,480008288,296443,1722344996,36.304028,987.088013,18.233509,5684.846191,8,1,1,0,0,softasept
7,480006511,296452,1722344996,36.465141,986.927307,17.74626,5684.846191,8,1,1,0,0,softasept
2,480026197,296456,1722344996,36.712036,986.428711,17.758921,5684.846191,0,1,1,0,0,softasept
4,479999071,296587,1722344996,36.809063,986.531006,17.614462,5684.846191,8,1,1,0,0,softasept
0,480007249,296601,1722344996,36.163086,986.472473,18.953661,5684.846191,0,1,1,0,0,softasept
3,479999824,296731,1722344996,36.479591,986.655823,17.864037,5684.846191,8,1,1,0,0,softasept
2,480026197,296736,1722344996,36.243858,986.477234,17.664787,18353.886719,1,1,1,0,0,softasept
5,480020830,296741,1722344996,37.028679,987.039917,17.988398,5684.846191,8,1,1,0,0,softasept
1,479990353,296746,1722344996,36.246788,986.742493,18.90733,5684.846191,0,1,1,0,0,softasept
0,480007249,296884,1722344996,35.696468,986.510742,19.070549,38392.320312,1,1,1,0,0,softasept
1,479990353,297028,1722344996,35.72945,986.78717,18.834173,26578.072266,1,1,1,0,0,softasept
6,480008288,297154,1722344997,36.432499,987.111511,18.168577,5684.846191,9,1,1,0,0,softasept
4,479999071,297169,1722344997,36.931412,986.512573,17.564669,5684.846191,9,1,1,0,0,softasept
7,480006511,297185,1722344997,36.573692,986.908386,17.716404,5684.846191,9,1,1,0,0,softasept
