Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
6,480008288,25852,1722344725,36.034496,985.945679,19.670788,17832.265625,8,1,1,0,0,vinegar
7,480006511,25856,1722344725,36.107418,985.824646,19.36664,23778.5625,8,1,1,0,0,vinegar
0,480007249,26397,1722344726,35.199753,985.434814,20.465429,61686.746094,9,1,1,0,0,vinegar
2,480026197,26413,1722344726,35.686035,985.37207,19.413538,95862.195312,9,1,1,0,0,vinegar
1,479990353,26552,1722344726,35.415535,985.653625,20.436506,59701.492188,9,1,1,0,0,vinegar
3,479999824,26568,1722344726,35.823055,985.615845,19.244913,40012.503906,9,1,1,0,0,vinegar
4,479999071,26583,1722344726,36.601822,985.484436,18.916328,44198.894531,9,1,1,0,0,vinegar
5,480020830,26598,1722344726,36.677738,985.983398,19.413227,38016.039062,9,1,1,0,0,vinegar
6,480008288,26614,1722344726,36.165485,985.93042,19.553391,18890.201172,9,1,1,0,0,vinegar
7,480006511,26629,1722344726,36.238174,985.835815,19.249399,24960.998047,9,1,1,0,0,vinegar
0,480007249,27333,1722344727,35.305119,985.436462,20.330597,65272.820312,0,1,1,0,0,vinegar
1,479990353,27338,1722344727,35.327637,985.634827,20.283972,60894.386719,0,1,1,0,0,vinegar
2,480026197,27342,1722344727,35.7981,985.375061,19.29545,101567.148438,0,1,1,0,0,vinegar
3,479999824,27347,1722344727,35.946465,985.635864,19.132811,42105.261719,0,1,1,0,0,vinegar
4,479999071,27351,1722344727,36.671734,985.476135,18.790169,46059.734375,0,1,1,0,0,vinegar
6,480008288,27356,1722344727,36.23098,985.939331,19.437147,19728.730469,0,1,1,0,0,vinegar
0,480007249,27473,1722344727,34.825962,985.471558,20.247107,3275489.75,1,1,1,0,0,vinegar
5,480020830,27495,1722344727,36.787888,985.991638,19.295139,39714.550781,0,1,1,0,0,vinegar
7,480006511,27500,1722344727,36.361523,985.837463,19.110851,25979.296875,0,1,1,0,0,vinegar
1,479990353,27617,1722344727,34.918289,985.70105,20.199877,1450424.875,1,1,1,0,0,vinegar
2,480026197,27622,1722344727,35.36977,985.450439,19.185583,3213809.25,1,1,1,0,0,vinegar
3,479999824,27626,1722344727,35.507133,985.653625,19.017323,1664702.25,1,1,1,0,0,vinegar
4,479999071,27631,1722344727,36.192333,985.506287,18.672392,1607850.875,1,1,1,0,0,vinegar
5,480020830,27635,1722344727,36.303741,986.036804,19.192085,761763.0625,1,1,1,0,0,vinegar
6,480008288,27639,1722344727,35.694435,985.985107,19.340826,661926.3125,1,1,1,0,0,vinegar
7,480006511,27783,1722344727,35.863182,985.858398,19.02792,483703.34375,1,1,1,0,0,vinegar
0,480007249,28873,1722344728,33.980549,985.400574,20.05689,3221392.0,2,1,1,0,0,vinegar
2,480026197,28882,1722344728,34.428452,985.38147,18.961761,3196878.0,2,1,1,0,0,vinegar
1,479990353,29017,1722344728,34.054394,985.67334,20.01915,1458170.125,2,1,1,0,0,vinegar
3,479999824,29026,1722344728,34.576637,985.603394,18.830954,1629924.375,2,1,1,0,0,vinegar
4,479999071,29030,1722344728,35.218559,985.4823,18.509817,1579028.5,2,1,1,0,0,vinegar
5,480020830,29035,1722344728,35.368763,985.965393,18.99431,763466.9375,2,1,1,0,0,vinegar
6,480008288,29039,1722344728,34.769978,985.929749,19.163664,653061.25,2,1,1,0,0,vinegar
7,480006511,29183,1722344729,34.933121,985.808716,18.82029,484389.78125,2,1,1,0,0,vinegar
0,480007249,33073,1722344732,33.860134,985.379517,20.111834,3098922.0,3,1,1,0,0,vinegar
2,480026197,33082,1722344732,34.224251,985.405029,19.089191,3169052.25,3,1,1,0,0,vinegar
1,479990353,33217,1722344733,33.858513,985.659302,20.152657,1510881.625,3,1,1,0,0,vinegar
3,479999824,33226,1722344733,34.300209,985.605835,18.912548,1552985.75,3,1,1,0,0,vinegar
4,479999071,33230,1722344733,34.928925,985.480591,18.622112,1507545.125,3,1,1,0,0,vinegar
5,480020830,33235,1722344733,35.084427,985.974915,19.085585,760914.0,3,1,1,0,0,vinegar
6,480008288,33239,1722344733,34.51556,985.936768,19.262445,628992.625,3,1,1,0,0,vinegar
7,480006511,33383,1722344733,34.68642,985.766785,18.877979,483018.875,3,1,1,0,0,vinegar
0,480007249,33773,1722344733,34.514889,985.382324,20.174707,365714.28125,4,1,1,0,0,vinegar
2,480026197,33782,1722344733,34.89164,985.370361,19.16127,421572.65625,4,1,1,0,0,vinegar
1,479990353,33917,1722344733,34.551636,985.638367,20.103111,279019.0625,4,1,1,0,0,vinegar
3,479999824,33926,1722344733,34.949329,985.62085,19.009092,200039.0625,4,1,1,0,0,vinegar
4,479999071,33930,1722344733,35.630539,985.477112,18.726772,218756.671875,4,1,1,0,0,vinegar
5,480020830,33935,1722344733,35.747875,985.942871,19.183542,158858.203125,4,1,1,0,0,vinegar
6,480008288,33939,1722344733,35.238503,985.954407,19.364584,86079.351562,4,1,1,0,0,vinegar
7,480006511,34083,1722344733,35.359913,985.79248,18.934586,98918.085938,4,1,1,0,0,vinegar
0,480007249,34473,1722344734,34.735649,985.421936,20.188919,356918.78125,5,1,1,0,0,vinegar
2,480026197,34482,1722344734,35.120743,985.351562,19.15461,410667.75,5,1,1,0,0,vinegar
1,479990353,34617,1722344734,34.802769,985.659058,20.066982,277883.3125,5,1,1,0,0,vinegar
3,479999824,34626,1722344734,35.171463,985.588867,18.991552,192481.203125,5,1,1,0,0,vinegar
4,479999071,34630,1722344734,35.870239,985.454346,18.736109,211964.390625,5,1,1,0,0,vinegar
5,480020830,34635,1722344734,35.970734,985.951172,19.192173,156958.921875,5,1,1,0,0,vinegar
6,480008288,34639,1722344734,35.457649,985.932861,19.357374,84880.632812,5,1,1,0,0,vinegar
7,480006511,34783,1722344734,35.584412,985.81488,18.885893,98404.765625,5,1,1,0,0,vinegar
0,480007249,35173,1722344734,34.838505,985.428894,20.10659,347826.09375,6,1,1,0,0,vinegar
2,480026197,35182,1722344735,35.245258,985.384094,19.120716,405303.78125,6,1,1,0,0,vinegar
1,479990353,35317,1722344735,34.918289,985.692261,20.105753,274973.15625,6,1,1,0,0,vinegar
3,479999824,35326,1722344735,35.2924,985.598083,18.973001,183053.265625,6,1,1,0,0,vinegar
4,479999071,35330,1722344735,35.980099,985.466248,18.675137,207834.375,6,1,1,0,0,vinegar
5,480020830,35335,1722344735,36.07576,985.98114,19.157148,155812.53125,6,1,1,0,0,vinegar
6,480008288,35339,1722344735,35.568489,985.950439,19.348629,83062.945312,6,1,1,0,0,vinegar
7,480006511,35344,1722344735,35.692959,985.825867,18.923742,97896.75,6,1,1,0,0,vinegar
