Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
3,479999824,19752,1722344719,30.556141,986.382874,22.595882,1595636.875,2,1,1,0,0,savo
4,479999071,19756,1722344719,31.051418,986.284668,22.089916,1972550.0,2,1,1,0,0,savo
5,480020830,19761,1722344719,30.993683,986.699646,22.784479,942692.75,2,1,1,0,0,savo
6,480008288,19765,1722344719,30.628916,986.856201,22.803804,767328.5625,2,1,1,0,0,savo
0,480007249,23800,1722344723,29.889063,986.144592,23.576773,2765698.75,3,1,1,0,0,savo
1,479990353,23805,1722344723,30.036398,986.447815,23.375834,1646633.125,3,1,1,0,0,savo
2,480026197,23809,1722344723,30.212564,986.142761,22.778099,4399570.5,3,1,1,0,0,savo
3,479999824,23813,1722344723,30.420401,986.379211,22.222654,1646633.125,3,1,1,0,0,savo
4,479999071,23817,1722344723,30.909107,986.253479,21.816452,1966866.75,3,1,1,0,0,savo
5,480020830,23822,1722344723,30.886103,986.706909,22.39225,978499.75,3,1,1,0,0,savo
6,480008288,23826,1722344723,30.505493,986.820618,22.461702,757116.4375,3,1,1,0,0,savo
7,480006511,23830,1722344723,30.635712,986.589111,22.269871,512769.15625,3,1,1,0,0,savo
0,480007249,24500,1722344724,30.543787,986.173828,23.629099,329366.34375,4,1,1,0,0,savo
1,479990353,24505,1722344724,30.724466,986.442017,23.419607,276308.6875,4,1,1,0,0,savo
2,480026197,24509,1722344724,30.877432,986.106201,22.79805,527427.25,4,1,1,0,0,savo
3,479999824,24513,1722344724,31.062088,986.351868,22.256014,207707.90625,4,1,1,0,0,savo
4,479999071,24517,1722344724,31.590714,986.237244,21.867781,275639.3125,4,1,1,0,0,savo
5,480020830,24522,1722344724,31.539276,986.705139,22.447926,194344.28125,4,1,1,0,0,savo
6,480008288,24526,1722344724,31.223362,986.829651,22.484846,100078.1875,4,1,1,0,0,savo
7,480006511,24530,1722344724,31.316574,986.624146,22.284883,100078.1875,4,1,1,0,0,savo
0,480007249,25200,1722344725,30.772064,986.179504,23.602943,322215.21875,5,1,1,0,0,savo
1,479990353,25205,1722344725,30.9781,986.455383,23.379313,276085.1875,5,1,1,0,0,savo
2,480026197,25209,1722344725,31.126446,986.128418,22.847281,537815.125,5,1,1,0,0,savo
3,479999824,25213,1722344725,31.296551,986.3703,22.251003,203740.546875,5,1,1,0,0,savo
4,479999071,25217,1722344725,31.830402,986.239502,21.825941,271258.28125,5,1,1,0,0,savo
5,480020830,25222,1722344725,31.780056,986.769836,22.417171,193025.453125,5,1,1,0,0,savo
6,480008288,25226,1722344725,31.460135,986.833496,22.453583,98234.84375,5,1,1,0,0,savo
7,480006511,25230,1722344725,31.541061,986.617249,22.258015,98918.085938,5,1,1,0,0,savo
2,480026197,25768,1722344725,31.245975,986.153198,22.839779,542948.0625,6,1,1,0,0,savo
0,480007249,25900,1722344725,30.874914,986.163391,23.482584,318012.4375,6,1,1,0,0,savo
1,479990353,25905,1722344725,31.096127,986.460999,23.334625,277206.28125,6,1,1,0,0,savo
3,479999824,25913,1722344725,31.422421,986.354126,22.196329,200391.390625,6,1,1,0,0,savo
4,479999071,25917,1722344725,31.962732,986.242615,21.755692,264736.3125,6,1,1,0,0,savo
5,480020830,25922,1722344725,31.885077,986.733276,22.350628,193134.671875,6,1,1,0,0,savo
6,480008288,25926,1722344725,31.581039,986.827942,22.377218,97116.84375,6,1,1,0,0,savo
7,480006511,25930,1722344725,31.652073,986.635986,22.181023,98632.25,6,1,1,0,0,savo
2,480026197,26468,1722344726,31.694202,986.17926,22.775854,104107.359375,7,1,1,0,0,savo
0,480007249,26600,1722344726,31.318928,986.143494,23.509193,54584.222656,7,1,1,0,0,savo
1,479990353,26605,1722344726,31.580795,986.441284,23.31617,56687.332031,7,1,1,0,0,savo
3,479999824,26613,1722344726,31.869137,986.382812,22.158384,38254.632812,7,1,1,0,0,savo
4,479999071,26618,1722344726,32.439613,986.27356,21.703465,52053.679688,7,1,1,0,0,savo
5,480020830,26622,1722344726,32.366638,986.744873,22.368206,42695.128906,7,1,1,0,0,savo
6,480008288,26626,1722344726,32.054588,986.852722,22.351727,20119.458984,7,1,1,0,0,savo
7,480006511,26631,1722344726,32.125721,986.616882,22.150087,24888.197266,7,1,1,0,0,savo
1,479990353,27164,1722344727,31.811829,986.438171,23.247644,60377.359375,8,1,1,0,0,savo
2,480026197,27169,1722344727,31.925791,986.166443,22.701981,113676.734375,8,1,1,0,0,savo
0,480007249,27300,1722344727,31.534664,986.174683,23.455482,59785.148438,8,1,1,0,0,savo
3,479999824,27313,1722344727,32.10854,986.386902,22.074512,42314.050781,8,1,1,0,0,savo
4,479999071,27317,1722344727,32.691784,986.308105,21.609579,56687.332031,8,1,1,0,0,savo
