"id","box_id","ts","measurement_id","measurement_data","description","created_at"
15695,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""zphs01b"": {""voc"": 0, ""temp"": 22.6, ""pm2_5"": 0, ""pm1_0"": 0, ""pm10"": 296, ""o3"": 0.02, ""no2"": 8.58, ""hum"": 0, ""fmhd"": 0, ""co2"": 5000, ""co"": 0.0}, ""smell_b"": {}, ""sfa30"": {""temp"": 24.695, ""hum"": 36.15, ""fmhd"": 1.0}, ""sen5x"": {""voc"": 148.0, ""temp"": 25.445, ""pm4_0"": 4719.0, ""pm2_5"": 4719.0, ""pm1_0"": 4499.9, ""pm10"": 4719.0, ""nox"": 1.0, ""mass_c"": 4664.225, ""hum"": 39.35}, ""scd41"": {""temp"": 24.27634, ""hum"": 42.45365, ""co2"": 682}, ""power_source"": 0, ""mics6814"": {""red_res"": 0, ""no2_res"": 0, ""no2"": 0.17, ""nh3_res"": 0, ""nh3"": 0.73, ""co_res"": 0, ""co"": 44.0}}",NULL,"2025-10-29 12:36:46.109973"
15696,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.81274, ""step"": 9, ""status"": 1, ""pres"": 978.2076, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.47065, ""gas_res"": 5684.846}, {""temp"": 24.80616, ""step"": 9, ""status"": 1, ""pres"": 978.356, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.37387, ""gas_res"": 6542.629}, {""temp"": 24.89969, ""step"": 9, ""status"": 1, ""pres"": 978.5577, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.18784, ""gas_res"": 8184.143}, {""temp"": 24.81816, ""step"": 9, ""status"": 1, ""pres"": 978.2885, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.4053, ""gas_res"": 25000.0}, {""temp"": 24.59168, ""step"": 9, ""status"": 1, ""pres"": 978.3639, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.92102, ""gas_res"": 20214.78}, {""temp"": 24.74443, ""step"": 9, ""status"": 1, ""pres"": 978.0179, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.35083, ""gas_res"": 6347.947}, {""temp"": 24.67729, ""step"": 9, ""status"": 1, ""pres"": 978.1807, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.61848, ""gas_res"": 8146.64}, {""temp"": 24.46366, ""step"": 9, ""status"": 1, ""pres"": 978.1984, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.93077, ""gas_res"": 6273.28}]}",NULL,"2025-10-29 12:36:47.255443"
15697,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.81212, ""step"": 8, ""status"": 1, ""pres"": 978.2065, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.4706, ""gas_res"": 5684.846}, {""temp"": 24.80616, ""step"": 8, ""status"": 1, ""pres"": 978.356, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.36823, ""gas_res"": 6502.743}, {""temp"": 24.89969, ""step"": 8, ""status"": 1, ""pres"": 978.5577, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.17641, ""gas_res"": 8215.661}, {""temp"": 24.81848, ""step"": 8, ""status"": 1, ""pres"": 978.2906, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.38837, ""gas_res"": 25000.0}, {""temp"": 24.59168, ""step"": 8, ""status"": 1, ""pres"": 978.3639, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.93246, ""gas_res"": 19950.13}, {""temp"": 24.74443, ""step"": 8, ""status"": 1, ""pres"": 978.0179, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.3451, ""gas_res"": 5938.022}, {""temp"": 24.6776, ""step"": 8, ""status"": 1, ""pres"": 978.1813, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.61284, ""gas_res"": 7988.018}, {""temp"": 24.46366, ""step"": 8, ""status"": 1, ""pres"": 978.1965, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.9483, ""gas_res"": 6321.612}]}",NULL,"2025-10-29 12:36:48.723724"
15698,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.81182, ""step"": 7, ""status"": 1, ""pres"": 978.2059, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.48198, ""gas_res"": 5684.846}, {""temp"": 24.80585, ""step"": 7, ""status"": 1, ""pres"": 978.3569, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.39077, ""gas_res"": 6518.639}, {""temp"": 24.89969, ""step"": 7, ""status"": 1, ""pres"": 978.5577, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.17641, ""gas_res"": 8416.623}, {""temp"": 24.81848, ""step"": 7, ""status"": 1, ""pres"": 978.2906, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.39403, ""gas_res"": 25000.0}, {""temp"": 24.59199, ""step"": 7, ""status"": 1, ""pres"": 978.3645, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.93249, ""gas_res"": 19282.92}, {""temp"": 24.74443, ""step"": 7, ""status"": 1, ""pres"": 978.0162, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.35655, ""gas_res"": 5964.585}, {""temp"": 24.6776, ""step"": 7, ""status"": 1, ""pres"": 978.1813, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.62416, ""gas_res"": 8103.317}, {""temp"": 24.46335, ""step"": 7, ""status"": 1, ""pres"": 978.1959, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.94243, ""gas_res"": 6599.299}]}",NULL,"2025-10-29 12:36:49.853302"
15699,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.8115, ""step"": 6, ""status"": 1, ""pres"": 978.2054, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.46483, ""gas_res"": 17669.79}, {""temp"": 24.80585, ""step"": 6, ""status"": 1, ""pres"": 978.3569, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.40205, ""gas_res"": 25000.0}, {""temp"": 24.89969, ""step"": 6, ""status"": 1, ""pres"": 978.5596, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.18213, ""gas_res"": 44336.68}, {""temp"": 24.81848, ""step"": 6, ""status"": 1, ""pres"": 978.2906, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.41664, ""gas_res"": 141710.5}, {""temp"": 24.59199, ""step"": 6, ""status"": 1, ""pres"": 978.3628, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.93249, ""gas_res"": 124634.9}, {""temp"": 24.74474, ""step"": 6, ""status"": 1, ""pres"": 978.0168, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.36802, ""gas_res"": 87312.41}, {""temp"": 24.6776, ""step"": 6, ""status"": 1, ""pres"": 978.1813, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.62982, ""gas_res"": 114439.0}, {""temp"": 24.46397, ""step"": 6, ""status"": 1, ""pres"": 978.197, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.96002, ""gas_res"": 100000.0}]}",NULL,"2025-10-29 12:36:51.099633"
15700,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.8115, ""step"": 5, ""status"": 1, ""pres"": 978.2054, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.47624, ""gas_res"": 17553.48}, {""temp"": 24.80616, ""step"": 5, ""status"": 1, ""pres"": 978.3576, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.37951, ""gas_res"": 25000.0}, {""temp"": 24.9, ""step"": 5, ""status"": 1, ""pres"": 978.56, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.18787, ""gas_res"": 44614.85}, {""temp"": 24.81879, ""step"": 5, ""status"": 1, ""pres"": 978.2912, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.39406, ""gas_res"": 142539.0}, {""temp"": 24.59168, ""step"": 5, ""status"": 1, ""pres"": 978.3622, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.93818, ""gas_res"": 124543.9}, {""temp"": 24.74474, ""step"": 5, ""status"": 1, ""pres"": 978.0151, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.35085, ""gas_res"": 85134.69}, {""temp"": 24.67791, ""step"": 5, ""status"": 1, ""pres"": 978.1799, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.61287, ""gas_res"": 112775.3}, {""temp"": 24.46428, ""step"": 5, ""status"": 1, ""pres"": 978.1974, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.94836, ""gas_res"": 100000.0}]}",NULL,"2025-10-29 12:36:52.38241"
15701,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.8115, ""step"": 4, ""status"": 1, ""pres"": 978.2054, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.47624, ""gas_res"": 17524.64}, {""temp"": 24.80616, ""step"": 4, ""status"": 1, ""pres"": 978.3576, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.36823, ""gas_res"": 25000.0}, {""temp"": 24.9, ""step"": 4, ""status"": 1, ""pres"": 978.56, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.1936, ""gas_res"": 45665.36}, {""temp"": 24.81879, ""step"": 4, ""status"": 1, ""pres"": 978.2912, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.39406, ""gas_res"": 146957.5}, {""temp"": 24.59168, ""step"": 4, ""status"": 1, ""pres"": 978.3622, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.92102, ""gas_res"": 127047.1}, {""temp"": 24.74474, ""step"": 4, ""status"": 1, ""pres"": 978.0151, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.35658, ""gas_res"": 82580.65}, {""temp"": 24.67791, ""step"": 4, ""status"": 1, ""pres"": 978.1799, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.6525, ""gas_res"": 110083.9}, {""temp"": 24.46459, ""step"": 4, ""status"": 1, ""pres"": 978.1961, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.96007, ""gas_res"": 100000.0}]}",NULL,"2025-10-29 12:36:53.844617"
15702,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.8112, ""step"": 3, ""status"": 1, ""pres"": 978.2049, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.47621, ""gas_res"": 38288.96}, {""temp"": 24.80585, ""step"": 3, ""status"": 1, ""pres"": 978.3569, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.39077, ""gas_res"": 56687.33}, {""temp"": 24.89969, ""step"": 3, ""status"": 1, ""pres"": 978.5596, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.19356, ""gas_res"": 194565.8}, {""temp"": 24.81879, ""step"": 3, ""status"": 1, ""pres"": 978.2912, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.39971, ""gas_res"": 460224.7}, {""temp"": 24.59168, ""step"": 3, ""status"": 1, ""pres"": 978.3622, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.9439, ""gas_res"": 461469.1}, {""temp"": 24.74474, ""step"": 3, ""status"": 1, ""pres"": 978.0134, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.3623, ""gas_res"": 262698.8}, {""temp"": 24.67791, ""step"": 3, ""status"": 1, ""pres"": 978.1799, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.6525, ""gas_res"": 534865.5}, {""temp"": 24.46459, ""step"": 3, ""status"": 1, ""pres"": 978.1961, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.96007, ""gas_res"": 377720.4}]}",NULL,"2025-10-29 12:36:54.950207"
15703,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.8112, ""step"": 2, ""status"": 1, ""pres"": 978.2049, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.47051, ""gas_res"": 42105.26}, {""temp"": 24.80585, ""step"": 2, ""status"": 1, ""pres"": 978.3569, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.37949, ""gas_res"": 66545.36}, {""temp"": 24.89969, ""step"": 2, ""status"": 1, ""pres"": 978.5613, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.18213, ""gas_res"": 252777.1}, {""temp"": 24.81848, ""step"": 2, ""status"": 1, ""pres"": 978.2924, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.39968, ""gas_res"": 612623.4}, {""temp"": 24.59137, ""step"": 2, ""status"": 1, ""pres"": 978.3616, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.93815, ""gas_res"": 566841.9}, {""temp"": 24.74474, ""step"": 2, ""status"": 1, ""pres"": 978.0134, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.37947, ""gas_res"": 330963.2}, {""temp"": 24.67791, ""step"": 2, ""status"": 1, ""pres"": 978.1799, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.64117, ""gas_res"": 614277.1}, {""temp"": 24.46459, ""step"": 2, ""status"": 1, ""pres"": 978.1961, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.94839, ""gas_res"": 435004.3}]}",NULL,"2025-10-29 12:36:56.218823"
15704,"04a600b9b0b8","2025-10-29 12:35:52","BTrQaSSE1dP4Ad9c9qfg","{""bme688"": [{""temp"": 24.8112, ""step"": 1, ""status"": 1, ""pres"": 978.2049, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 33.48192, ""gas_res"": 9487.104}, {""temp"": 24.80554, ""step"": 1, ""status"": 1, ""pres"": 978.3565, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 33.39074, ""gas_res"": 15763.55}, {""temp"": 24.89969, ""step"": 1, ""status"": 1, ""pres"": 978.5613, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 33.19928, ""gas_res"": 25000.0}, {""temp"": 24.81879, ""step"": 1, ""status"": 1, ""pres"": 978.293, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 33.41667, ""gas_res"": 41939.71}, {""temp"": 24.59168, ""step"": 1, ""status"": 1, ""pres"": 978.3622, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 32.94962, ""gas_res"": 33272.68}, {""temp"": 24.74505, ""step"": 1, ""status"": 1, ""pres"": 978.014, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 33.37377, ""gas_res"": 25000.0}, {""temp"": 24.67853, ""step"": 1, ""status"": 1, ""pres"": 978.1811, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 33.63557, ""gas_res"": 35310.34}, {""temp"": 24.46522, ""step"": 1, ""status"": 1, ""pres"": 978.197, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 32.96597, ""gas_res"": 25241.57}]}",NULL,"2025-10-29 12:36:57.496061"
