"id","box_id","ts","measurement_id","measurement_data","description","created_at"
15838,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""zphs01b"": {""voc"": 0, ""temp"": 22.2, ""pm2_5"": 0, ""pm1_0"": 0, ""pm10"": 296, ""o3"": 0.03, ""no2"": 9.22, ""hum"": 0, ""fmhd"": 0, ""co2"": 5000, ""co"": 0.0}, ""smell_b"": {}, ""sfa30"": {""temp"": 24.555, ""hum"": 33.54, ""fmhd"": 0.6}, ""sen5x"": {""voc"": 68.0, ""temp"": 24.935, ""pm4_0"": 4443.7, ""pm2_5"": 4443.7, ""pm1_0"": 4237.4, ""pm10"": 4443.7, ""nox"": 1.0, ""mass_c"": 4392.125, ""hum"": 37.2}, ""scd41"": {""temp"": 23.83574, ""hum"": 41.79446, ""co2"": 638}, ""power_source"": 0, ""mics6814"": {""red_res"": 0, ""no2_res"": 0, ""no2"": 0.17, ""nh3_res"": 0, ""nh3"": 0.73, ""co_res"": 0, ""co"": 44.0}}",NULL,"2025-10-29 12:52:44.820127"
15839,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56565, ""step"": 9, ""status"": 1, ""pres"": 978.014, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.75279, ""gas_res"": 5736.823}, {""temp"": 24.54035, ""step"": 9, ""status"": 1, ""pres"": 978.0421, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.68487, ""gas_res"": 7364.787}, {""temp"": 24.63482, ""step"": 9, ""status"": 1, ""pres"": 978.2103, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.52472, ""gas_res"": 9765.029}, {""temp"": 24.54985, ""step"": 9, ""status"": 1, ""pres"": 977.9976, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.73797, ""gas_res"": 25000.0}, {""temp"": 24.30373, ""step"": 9, ""status"": 1, ""pres"": 978.089, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.36144, ""gas_res"": 25000.0}, {""temp"": 24.45282, ""step"": 9, ""status"": 1, ""pres"": 977.7685, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.72801, ""gas_res"": 7952.286}, {""temp"": 24.36583, ""step"": 9, ""status"": 1, ""pres"": 977.8168, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 31.03299, ""gas_res"": 10433.65}, {""temp"": 24.14279, ""step"": 9, ""status"": 1, ""pres"": 977.9197, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.41859, ""gas_res"": 7766.99}]}",NULL,"2025-10-29 12:52:46.16302"
15840,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56503, ""step"": 8, ""status"": 1, ""pres"": 978.0147, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.75834, ""gas_res"": 6032.045}, {""temp"": 24.53973, ""step"": 8, ""status"": 1, ""pres"": 978.041, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.68482, ""gas_res"": 7369.875}, {""temp"": 24.63451, ""step"": 8, ""status"": 1, ""pres"": 978.2115, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.52469, ""gas_res"": 10040.79}, {""temp"": 24.54953, ""step"": 8, ""status"": 1, ""pres"": 977.997, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.71576, ""gas_res"": 25000.0}, {""temp"": 24.30373, ""step"": 8, ""status"": 1, ""pres"": 978.089, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.35021, ""gas_res"": 25000.0}, {""temp"": 24.45282, ""step"": 8, ""status"": 1, ""pres"": 977.7703, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.73363, ""gas_res"": 7457.469}, {""temp"": 24.36552, ""step"": 8, ""status"": 1, ""pres"": 977.8163, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 31.01629, ""gas_res"": 10641.84}, {""temp"": 24.14248, ""step"": 8, ""status"": 1, ""pres"": 977.9194, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.41282, ""gas_res"": 8109.478}]}",NULL,"2025-10-29 12:52:47.256833"
15841,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56472, ""step"": 7, ""status"": 1, ""pres"": 978.0161, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.7695, ""gas_res"": 6062.903}, {""temp"": 24.5391, ""step"": 7, ""status"": 1, ""pres"": 978.0416, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.69583, ""gas_res"": 7467.911}, {""temp"": 24.6342, ""step"": 7, ""status"": 1, ""pres"": 978.211, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.50784, ""gas_res"": 10352.64}, {""temp"": 24.54922, ""step"": 7, ""status"": 1, ""pres"": 977.9982, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.72128, ""gas_res"": 25000.0}, {""temp"": 24.30342, ""step"": 7, ""status"": 1, ""pres"": 978.09, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.34457, ""gas_res"": 25000.0}, {""temp"": 24.45251, ""step"": 7, ""status"": 1, ""pres"": 977.7714, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.72237, ""gas_res"": 7520.564}, {""temp"": 24.36552, ""step"": 7, ""status"": 1, ""pres"": 977.8181, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 31.01073, ""gas_res"": 10568.03}, {""temp"": 24.14248, ""step"": 7, ""status"": 1, ""pres"": 977.9194, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.40709, ""gas_res"": 8344.198}]}",NULL,"2025-10-29 12:52:48.535253"
15842,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56411, ""step"": 6, ""status"": 1, ""pres"": 978.0168, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.73587, ""gas_res"": 20545.75}, {""temp"": 24.5388, ""step"": 6, ""status"": 1, ""pres"": 978.0412, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.69027, ""gas_res"": 25000.0}, {""temp"": 24.6339, ""step"": 6, ""status"": 1, ""pres"": 978.2106, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.51342, ""gas_res"": 93328.47}, {""temp"": 24.5486, ""step"": 6, ""status"": 1, ""pres"": 977.9973, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.71568, ""gas_res"": 259898.5}, {""temp"": 24.30342, ""step"": 6, ""status"": 1, ""pres"": 978.09, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.34457, ""gas_res"": 186656.9}, {""temp"": 24.4522, ""step"": 6, ""status"": 1, ""pres"": 977.771, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.69988, ""gas_res"": 96078.06}, {""temp"": 24.36521, ""step"": 6, ""status"": 1, ""pres"": 977.8176, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 30.99403, ""gas_res"": 164207.8}, {""temp"": 24.14186, ""step"": 6, ""status"": 1, ""pres"": 977.9202, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.39556, ""gas_res"": 128000.0}]}",NULL,"2025-10-29 12:52:49.815216"
15843,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.5638, ""step"": 5, ""status"": 1, ""pres"": 978.0181, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.78062, ""gas_res"": 20195.64}, {""temp"": 24.53848, ""step"": 5, ""status"": 1, ""pres"": 978.0422, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.67917, ""gas_res"": 25000.0}, {""temp"": 24.63359, ""step"": 5, ""status"": 1, ""pres"": 978.2101, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.50778, ""gas_res"": 100000.0}, {""temp"": 24.54797, ""step"": 5, ""status"": 1, ""pres"": 977.9978, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.72117, ""gas_res"": 261291.1}, {""temp"": 24.30311, ""step"": 5, ""status"": 1, ""pres"": 978.0896, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.34454, ""gas_res"": 185843.9}, {""temp"": 24.45189, ""step"": 5, ""status"": 1, ""pres"": 977.7721, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.71109, ""gas_res"": 100000.0}, {""temp"": 24.3649, ""step"": 5, ""status"": 1, ""pres"": 977.8188, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 30.994, ""gas_res"": 160350.8}, {""temp"": 24.14154, ""step"": 5, ""status"": 1, ""pres"": 977.9197, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.37832, ""gas_res"": 123017.8}]}",NULL,"2025-10-29 12:52:51.281381"
15844,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56318, ""step"": 4, ""status"": 1, ""pres"": 978.0172, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.74138, ""gas_res"": 20062.7}, {""temp"": 24.53817, ""step"": 4, ""status"": 1, ""pres"": 978.0419, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.69022, ""gas_res"": 25000.0}, {""temp"": 24.63328, ""step"": 4, ""status"": 1, ""pres"": 978.2114, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.51898, ""gas_res"": 100000.0}, {""temp"": 24.54766, ""step"": 4, ""status"": 1, ""pres"": 977.999, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.7045, ""gas_res"": 271690.1}, {""temp"": 24.30249, ""step"": 4, ""status"": 1, ""pres"": 978.0902, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.36134, ""gas_res"": 251844.6}, {""temp"": 24.45189, ""step"": 4, ""status"": 1, ""pres"": 977.7738, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.69985, ""gas_res"": 100000.0}, {""temp"": 24.3649, ""step"": 4, ""status"": 1, ""pres"": 977.8188, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 30.98289, ""gas_res"": 158415.8}, {""temp"": 24.14092, ""step"": 4, ""status"": 1, ""pres"": 977.9207, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.39548, ""gas_res"": 119990.6}]}",NULL,"2025-10-29 12:52:52.413534"
15845,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56287, ""step"": 3, ""status"": 1, ""pres"": 978.0186, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.77494, ""gas_res"": 28802.88}, {""temp"": 24.53755, ""step"": 3, ""status"": 1, ""pres"": 978.0425, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.6957, ""gas_res"": 41734.59}, {""temp"": 24.63266, ""step"": 3, ""status"": 1, ""pres"": 978.212, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.53575, ""gas_res"": 131653.4}, {""temp"": 24.54703, ""step"": 3, ""status"": 1, ""pres"": 977.9979, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.72109, ""gas_res"": 287478.9}, {""temp"": 24.30218, ""step"": 3, ""status"": 1, ""pres"": 978.0897, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.35569, ""gas_res"": 330003.2}, {""temp"": 24.45158, ""step"": 3, ""status"": 1, ""pres"": 977.7748, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.71106, ""gas_res"": 176978.9}, {""temp"": 24.36459, ""step"": 3, ""status"": 1, ""pres"": 977.8181, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 30.98287, ""gas_res"": 338512.4}, {""temp"": 24.14061, ""step"": 3, ""status"": 1, ""pres"": 977.9202, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.40693, ""gas_res"": 246213.0}]}",NULL,"2025-10-29 12:52:53.653555"
15846,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56225, ""step"": 2, ""status"": 1, ""pres"": 978.0192, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.78049, ""gas_res"": 49430.39}, {""temp"": 24.53693, ""step"": 2, ""status"": 1, ""pres"": 978.0415, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.71225, ""gas_res"": 77906.27}, {""temp"": 24.63235, ""step"": 2, ""status"": 1, ""pres"": 978.2115, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.52451, ""gas_res"": 324050.6}, {""temp"": 24.54641, ""step"": 2, ""status"": 1, ""pres"": 977.9986, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.73768, ""gas_res"": 889854.4}, {""temp"": 24.30156, ""step"": 2, ""status"": 1, ""pres"": 978.0903, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.36126, ""gas_res"": 909413.9}, {""temp"": 24.45096, ""step"": 2, ""status"": 1, ""pres"": 977.7757, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.72785, ""gas_res"": 407238.0}, {""temp"": 24.36397, ""step"": 2, ""status"": 1, ""pres"": 977.8187, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 31.01059, ""gas_res"": 905193.4}, {""temp"": 24.13999, ""step"": 2, ""status"": 1, ""pres"": 977.9211, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.40113, ""gas_res"": 583808.4}]}",NULL,"2025-10-29 12:52:54.933254"
15847,"04a600b9b0b8","2025-10-29 12:52:11","xUgKedKOpdXGa5UFFZWa","{""bme688"": [{""temp"": 24.56225, ""step"": 1, ""status"": 1, ""pres"": 978.0192, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 30.79169, ""gas_res"": 10673.78}, {""temp"": 24.53631, ""step"": 1, ""status"": 1, ""pres"": 978.0421, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 30.7122, ""gas_res"": 18306.64}, {""temp"": 24.63204, ""step"": 1, ""status"": 1, ""pres"": 978.2127, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 30.52448, ""gas_res"": 25107.88}, {""temp"": 24.54609, ""step"": 1, ""status"": 1, ""pres"": 977.9998, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 30.74875, ""gas_res"": 100000.0}, {""temp"": 24.30156, ""step"": 1, ""status"": 1, ""pres"": 978.0903, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 30.35564, ""gas_res"": 44991.21}, {""temp"": 24.45096, ""step"": 1, ""status"": 1, ""pres"": 977.7773, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 30.72785, ""gas_res"": 28082.49}, {""temp"": 24.36397, ""step"": 1, ""status"": 1, ""pres"": 977.8187, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 30.99948, ""gas_res"": 44475.33}, {""temp"": 24.13999, ""step"": 1, ""status"": 1, ""pres"": 977.9211, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 30.40113, ""gas_res"": 31387.94}]}",NULL,"2025-10-29 12:52:56.402787"
