"id","box_id","ts","measurement_id","measurement_data","description","created_at"
12629,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""zphs01b"": {""voc"": 0, ""temp"": 18.6, ""pm2_5"": 0, ""pm1_0"": 0, ""pm10"": 362, ""o3"": 0.41, ""no2"": 4.1, ""hum"": 0, ""fmhd"": 0, ""co2"": 5000, ""co"": 0.0}, ""smell_b"": {}, ""sfa30"": {""temp"": 21.275, ""hum"": 36.05, ""fmhd"": 15.0}, ""sen5x"": {""voc"": 125.0, ""temp"": 21.655, ""pm4_0"": 4425.4, ""pm2_5"": 4425.4, ""pm1_0"": 4219.9, ""pm10"": 4425.4, ""nox"": 1.0, ""mass_c"": 4374.025, ""hum"": 40.14}, ""scd41"": {""temp"": 20.47112, ""hum"": 39.55444, ""co2"": 634}, ""power_source"": 0, ""mics6814"": {""red_res"": 0, ""no2_res"": 0, ""no2"": 0.17, ""nh3_res"": 0, ""nh3"": 0.73, ""co_res"": 0, ""co"": 44.0}}",NULL,"2025-10-27 12:49:35.478642"
12630,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25965, ""step"": 9, ""status"": 1, ""pres"": 966.313, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.60093, ""gas_res"": 5684.846}, {""temp"": 21.21959, ""step"": 9, ""status"": 1, ""pres"": 966.4233, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.49638, ""gas_res"": 5684.846}, {""temp"": 21.30578, ""step"": 9, ""status"": 1, ""pres"": 966.6397, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.38503, ""gas_res"": 7254.591}, {""temp"": 21.19188, ""step"": 9, ""status"": 1, ""pres"": 966.3702, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.60904, ""gas_res"": 21220.16}, {""temp"": 20.99004, ""step"": 9, ""status"": 1, ""pres"": 966.4836, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.0528, ""gas_res"": 18385.52}, {""temp"": 21.16778, ""step"": 9, ""status"": 1, ""pres"": 966.1276, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.59711, ""gas_res"": 6753.905}, {""temp"": 21.08296, ""step"": 9, ""status"": 1, ""pres"": 966.1972, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.81557, ""gas_res"": 8456.659}, {""temp"": 20.85574, ""step"": 9, ""status"": 1, ""pres"": 966.2631, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.1394, ""gas_res"": 6753.905}]}",NULL,"2025-10-27 12:49:36.759412"
12631,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25934, ""step"": 8, ""status"": 1, ""pres"": 966.3126, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.62392, ""gas_res"": 5684.846}, {""temp"": 21.21897, ""step"": 8, ""status"": 1, ""pres"": 966.4224, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.49064, ""gas_res"": 5684.846}, {""temp"": 21.30547, ""step"": 8, ""status"": 1, ""pres"": 966.6409, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.40808, ""gas_res"": 7395.424}, {""temp"": 21.19188, ""step"": 8, ""status"": 1, ""pres"": 966.3702, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.59763, ""gas_res"": 19619.87}, {""temp"": 20.99004, ""step"": 8, ""status"": 1, ""pres"": 966.4836, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.06434, ""gas_res"": 11602.61}, {""temp"": 21.16778, ""step"": 8, ""status"": 1, ""pres"": 966.1276, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.61443, ""gas_res"": 6295.495}, {""temp"": 21.08265, ""step"": 8, ""status"": 1, ""pres"": 966.1967, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.82696, ""gas_res"": 6008.261}, {""temp"": 20.85574, ""step"": 8, ""status"": 1, ""pres"": 966.2631, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.14526, ""gas_res"": 6762.468}]}",NULL,"2025-10-27 12:49:38.473689"
12632,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25872, ""step"": 7, ""status"": 1, ""pres"": 966.3117, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.61811, ""gas_res"": 5684.846}, {""temp"": 21.21866, ""step"": 7, ""status"": 1, ""pres"": 966.4201, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.4963, ""gas_res"": 5684.846}, {""temp"": 21.30516, ""step"": 7, ""status"": 1, ""pres"": 966.6404, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.43113, ""gas_res"": 7210.455}, {""temp"": 21.19188, ""step"": 7, ""status"": 1, ""pres"": 966.3702, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.60904, ""gas_res"": 19024.97}, {""temp"": 20.99035, ""step"": 7, ""status"": 1, ""pres"": 966.4841, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.07591, ""gas_res"": 10302.64}, {""temp"": 21.16778, ""step"": 7, ""status"": 1, ""pres"": 966.1276, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.64332, ""gas_res"": 7531.184}, {""temp"": 21.08265, ""step"": 7, ""status"": 1, ""pres"": 966.1967, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.80412, ""gas_res"": 7905.138}, {""temp"": 20.85574, ""step"": 7, ""status"": 1, ""pres"": 966.2631, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.15697, ""gas_res"": 6374.502}]}",NULL,"2025-10-27 12:49:39.776469"
12633,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25872, ""step"": 6, ""status"": 1, ""pres"": 966.3117, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.64688, ""gas_res"": 8620.689}, {""temp"": 21.21866, ""step"": 6, ""status"": 1, ""pres"": 966.4201, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.4963, ""gas_res"": 10847.46}, {""temp"": 21.30516, ""step"": 6, ""status"": 1, ""pres"": 966.6404, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.42536, ""gas_res"": 26727.92}, {""temp"": 21.19157, ""step"": 6, ""status"": 1, ""pres"": 966.3696, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.62613, ""gas_res"": 95754.63}, {""temp"": 20.99004, ""step"": 6, ""status"": 1, ""pres"": 966.4836, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.08743, ""gas_res"": 107450.2}, {""temp"": 21.16778, ""step"": 6, ""status"": 1, ""pres"": 966.1276, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.63176, ""gas_res"": 39937.6}, {""temp"": 21.08265, ""step"": 6, ""status"": 1, ""pres"": 966.1949, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.84409, ""gas_res"": 100000.0}, {""temp"": 20.85574, ""step"": 6, ""status"": 1, ""pres"": 966.2631, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.16868, ""gas_res"": 86166.27}]}",NULL,"2025-10-27 12:49:41.050858"
12634,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25872, ""step"": 5, ""status"": 1, ""pres"": 966.3117, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.64688, ""gas_res"": 8572.194}, {""temp"": 21.21897, ""step"": 5, ""status"": 1, ""pres"": 966.4207, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.53046, ""gas_res"": 10792.58}, {""temp"": 21.30516, ""step"": 5, ""status"": 1, ""pres"": 966.6404, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.4369, ""gas_res"": 26896.41}, {""temp"": 21.19157, ""step"": 5, ""status"": 1, ""pres"": 966.3696, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.65465, ""gas_res"": 96786.39}, {""temp"": 20.98973, ""step"": 5, ""status"": 1, ""pres"": 966.4832, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.11626, ""gas_res"": 109871.2}, {""temp"": 21.16809, ""step"": 5, ""status"": 1, ""pres"": 966.1281, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.6549, ""gas_res"": 39095.91}, {""temp"": 21.08296, ""step"": 5, ""status"": 1, ""pres"": 966.1954, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.85555, ""gas_res"": 100000.0}, {""temp"": 20.85574, ""step"": 5, ""status"": 1, ""pres"": 966.2614, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.1804, ""gas_res"": 83224.97}]}",NULL,"2025-10-27 12:49:42.426039"
12635,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25841, ""step"": 4, ""status"": 1, ""pres"": 966.3094, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.66988, ""gas_res"": 8510.639}, {""temp"": 21.21897, ""step"": 4, ""status"": 1, ""pres"": 966.4207, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.54184, ""gas_res"": 10663.11}, {""temp"": 21.30485, ""step"": 4, ""status"": 1, ""pres"": 966.6398, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.45418, ""gas_res"": 27135.89}, {""temp"": 21.19125, ""step"": 4, ""status"": 1, ""pres"": 966.3691, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.6432, ""gas_res"": 99902.44}, {""temp"": 20.98973, ""step"": 4, ""status"": 1, ""pres"": 966.4832, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.11626, ""gas_res"": 115289.4}, {""temp"": 21.1684, ""step"": 4, ""status"": 1, ""pres"": 966.1285, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.65493, ""gas_res"": 37713.61}, {""temp"": 21.08296, ""step"": 4, ""status"": 1, ""pres"": 966.1954, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.83841, ""gas_res"": 100000.0}, {""temp"": 20.85574, ""step"": 4, ""status"": 1, ""pres"": 966.2614, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.16868, ""gas_res"": 46817.85}]}",NULL,"2025-10-27 12:49:43.612736"
12636,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25841, ""step"": 3, ""status"": 1, ""pres"": 966.3094, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.68139, ""gas_res"": 20685.2}, {""temp"": 21.21897, ""step"": 3, ""status"": 1, ""pres"": 966.419, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.56461, ""gas_res"": 29459.15}, {""temp"": 21.30485, ""step"": 3, ""status"": 1, ""pres"": 966.6398, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.45995, ""gas_res"": 110297.3}, {""temp"": 21.19125, ""step"": 3, ""status"": 1, ""pres"": 966.3691, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.65461, ""gas_res"": 306311.7}, {""temp"": 20.98942, ""step"": 3, ""status"": 1, ""pres"": 966.4826, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.13354, ""gas_res"": 483018.9}, {""temp"": 21.1684, ""step"": 3, ""status"": 1, ""pres"": 966.1285, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.66071, ""gas_res"": 222174.0}, {""temp"": 21.08296, ""step"": 3, ""status"": 1, ""pres"": 966.1954, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.86126, ""gas_res"": 431976.4}, {""temp"": 20.85574, ""step"": 3, ""status"": 1, ""pres"": 966.2614, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.1804, ""gas_res"": 300381.3}]}",NULL,"2025-10-27 12:49:44.874442"
12637,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.25841, ""step"": 2, ""status"": 1, ""pres"": 966.3094, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.68715, ""gas_res"": 22735.35}, {""temp"": 21.21866, ""step"": 2, ""status"": 1, ""pres"": 966.4185, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.5532, ""gas_res"": 31527.09}, {""temp"": 21.30485, ""step"": 2, ""status"": 1, ""pres"": 966.6398, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.45995, ""gas_res"": 133926.2}, {""temp"": 21.19094, ""step"": 2, ""status"": 1, ""pres"": 966.3687, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.64888, ""gas_res"": 412155.4}, {""temp"": 20.98911, ""step"": 2, ""status"": 1, ""pres"": 966.4821, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.13352, ""gas_res"": 605022.2}, {""temp"": 21.1684, ""step"": 2, ""status"": 1, ""pres"": 966.1285, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.66071, ""gas_res"": 279705.0}, {""temp"": 21.08265, ""step"": 2, ""status"": 1, ""pres"": 966.1949, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.86694, ""gas_res"": 491362.8}, {""temp"": 20.85574, ""step"": 2, ""status"": 1, ""pres"": 966.2614, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.19211, ""gas_res"": 384240.2}]}",NULL,"2025-10-27 12:49:46.161148"
12638,"04a600b9b0b8","2025-10-27 12:48:52","1o7IqB3binTlPffd8v5Y","{""bme688"": [{""temp"": 21.2581, ""step"": 1, ""status"": 1, ""pres"": 966.3089, ""meas_profile"": ""HP-8"", ""meas_id"": 8, ""hum"": 35.68137, ""gas_res"": 6681.979}, {""temp"": 21.21866, ""step"": 1, ""status"": 1, ""pres"": 966.4185, ""meas_profile"": ""HP-7"", ""meas_id"": 7, ""hum"": 35.55889, ""gas_res"": 6587.073}, {""temp"": 21.30485, ""step"": 1, ""status"": 1, ""pres"": 966.6398, ""meas_profile"": ""HP-6"", ""meas_id"": 6, ""hum"": 35.47727, ""gas_res"": 22590.89}, {""temp"": 21.19125, ""step"": 1, ""status"": 1, ""pres"": 966.3691, ""meas_profile"": ""HP-5"", ""meas_id"": 5, ""hum"": 35.67744, ""gas_res"": 29137.26}, {""temp"": 20.98942, ""step"": 1, ""status"": 1, ""pres"": 966.4826, ""meas_profile"": ""HP-4"", ""meas_id"": 4, ""hum"": 35.122, ""gas_res"": 32339.57}, {""temp"": 21.16871, ""step"": 1, ""status"": 1, ""pres"": 966.129, ""meas_profile"": ""HP-3"", ""meas_id"": 3, ""hum"": 35.65496, ""gas_res"": 25000.0}, {""temp"": 21.08296, ""step"": 1, ""status"": 1, ""pres"": 966.1937, ""meas_profile"": ""HP-2"", ""meas_id"": 2, ""hum"": 35.87268, ""gas_res"": 27592.15}, {""temp"": 20.85605, ""step"": 1, ""status"": 1, ""pres"": 966.2617, ""meas_profile"": ""HP-1"", ""meas_id"": 1, ""hum"": 34.18628, ""gas_res"": 25000.0}]}",NULL,"2025-10-27 12:49:47.535834"
